"","Year","Month","Day","Site","Depth","Transect","Observer","Species_Code","Coral_genus","Coral_spp","length","width","height","coral_SA"
"69241",2021,"June",29,"Pauls Anchor",40.7,"1","sw","PFUR","Porites","furcata","11","9","8","251.3274123"
"69251",2021,"June",29,"Pauls Anchor",40.7,"1","sw","PFUR","Porites","furcata","16","11","8","339.2920066"
"69261",2021,"June",29,"Pauls Anchor",40.7,"1","sw","OANN","Orbicella","annularis","18","7","2","78.53981634"
"69271",2021,"June",29,"Pauls Anchor",40.7,"1","sw","OANN","Orbicella","annularis","9","4","1","20.42035225"
"69281",2021,"June",29,"Pauls Anchor",40.7,"1","sw","SINT","Stephanocoenia ","intersepta","19","11","1","47.1238898"
"69291",2021,"June",29,"Pauls Anchor",40.7,"1","sw","SSID","Siderastrea","siderea","23","23","11","794.8229414"
"69301",2021,"June",29,"Pauls Anchor",40.7,"1","sw","SSID","Siderastrea","siderea","25","19","6","414.6902303"
"69311",2021,"June",29,"Pauls Anchor",40.7,"1","sw","AAGA","Agaricia","agaricites","20","18","2","119.3805208"
"69321",2021,"June",29,"Pauls Anchor",40.7,"1","sw","OANN","Orbicella","annularis","29","25","19","1611.637031"
"69331",2021,"June",29,"Pauls Anchor",40.7,"1","sw","AAGA","Agaricia","agaricites","17","3","9","282.7433388"
"69341",2021,"June",29,"Pauls Anchor",40.7,"1","sw","PAST","Porites","astreoides","4","3","1","10.99557429"
"69351",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","62","39","8","1269.203432"
"69361",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","17","13","755.5530332"
"69371",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","24","18","18","1187.522023"
"69381",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69391",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","8","4","2","37.69911184"
"69401",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69411",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","5","4","1","14.13716694"
"69421",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69431",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","6","5","1","17.27875959"
"69441",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","8","3","3","51.83627878"
"69451",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","7","4","3","51.83627878"
"69461",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","17","17","14","747.6990516"
"69471",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","3","1","10.99557429"
"69481",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","5","4","5","70.68583471"
"69491",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","26","17","7","472.8096944"
"69501",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","29","20","7","538.7831401"
"69511",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","8","7","3","70.68583471"
"69521",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","34","22","11","967.6105373"
"69531",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","4","43.98229715"
"69541",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","3","1","10.99557429"
"69551",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","9","8","3","80.11061267"
"69561",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","6","9","1","23.5619449"
"69571",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69581",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","5","3","1","12.56637061"
"69591",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","3","3","32.98672286"
"69601",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","7","5","4","75.39822369"
"69611",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","19","15","6","320.4424507"
"69621",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","21","20","26","1674.468884"
"69631",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","9","5","5","109.9557429"
"69641",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","5","4","3","42.41150082"
"69651",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","24","17","6","386.4158964"
"69661",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","10","6","5","125.6637061"
"69671",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","10","6","7","175.9291886"
"69681",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","16","11","6","254.4690049"
"69691",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","11","6","1","26.70353756"
"69701",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69711",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","9","7","2","50.26548246"
"69721",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","16","13","735.1326809"
"69731",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","13","4","5","133.5176878"
"69741",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69751",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69761",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","6","3","1","14.13716694"
"69771",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","12","10","11","380.1327111"
"69781",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","11","8","11","328.2964323"
"69791",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","10","6","3","75.39822369"
"69801",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69811",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","11","7","1","28.27433388"
"69821",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","15","12","7","296.8805058"
"69831",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"69841",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","1","1","7.853981634"
"69851",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","15","10","6","235.619449"
"69861",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","16","9","5","196.3495408"
"69871",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","14","10","9","339.2920066"
"69881",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","20","11","11","535.6415474"
"69891",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","16","16","13","653.4512719"
"69901",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","6","5","7","120.9513172"
"69911",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","56","42","34","5233.893361"
"69921",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","10","8","2","56.54866776"
"69931",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","9","4","2","40.8407045"
"69941",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","7","3","1","15.70796327"
"69951",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","19","16","1","54.97787144"
"69961",2021,"June",29,"Meadows",14.8,"1","sw","OFAV","Orbicella","faveolata","29","17","25","1806.415776"
"69971",2021,"June",29,"Meadows",14.8,"1","sw","MALC","Millepora","alcicornis","15","1","1","25.13274123"
"69981",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","23","9","4","201.0619298"
"69991",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","17","2","17","507.3672136"
"70001",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","7","3","2","31.41592654"
"70011",2021,"June",29,"Meadows",14.8,"1","sw","MALC","Millepora","alcicornis","4","3","1","10.99557429"
"70021",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","6","5","1","17.27875959"
"70031",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","12","10","12","414.6902303"
"70041",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","8","5","4","81.68140899"
"70051",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","22","16","17","1014.734427"
"70061",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"70071",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","17","11","11","483.8052687"
"70081",2021,"June",29,"Meadows",14.8,"1","sw","SSID","Siderastrea","siderea","6","5","1","17.27875959"
"70091",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","17","8","2","78.53981634"
"70101",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","15","11","1","40.8407045"
"70111",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","18","19","25","1452.986602"
"70121",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","12","8","1","31.41592654"
"70131",2021,"June",29,"Meadows",14.8,"1","sw","MCAV","Montastraea","cavernosa","30","25","1","86.39379797"
"70141",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","12","6","16","452.3893421"
"70151",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","10","7","4","106.8141502"
"70161",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","4","4","3","37.69911184"
"70171",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","15","3","3","84.82300165"
"70181",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","15","5","6","188.4955592"
"70191",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","12","5","6","160.2212253"
"70201",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","40","11","1","80.11061267"
"70211",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","16","11","15","636.1725124"
"70221",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","8","6","5","109.9557429"
"70231",2021,"June",29,"Meadows",14.8,"1","sw","SSID","Siderastrea","siderea","60","40","12","1884.955592"
"70241",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","2","7","65.97344573"
"70251",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","23","17","6","376.9911184"
"70261",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","7","5","3","56.54866776"
"70271",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","15","12","4","169.6460033"
"70281",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","3","1","10.99557429"
"70291",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","6","3","7","98.96016859"
"70301",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","2","21.99114858"
"70311",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","6","4","11","172.7875959"
"70321",2021,"June",29,"Meadows",14.8,"1","sw","MCAV","Montastraea","cavernosa","15","1","17","427.2566009"
"70331",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","11","3","2","43.98229715"
"70341",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","17","14","5","243.4734307"
"70351",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","13","6","5","149.225651"
"70361",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","35","30","2","204.2035225"
"70371",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","6","4","2","31.41592654"
"70381",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","7","6","2","40.8407045"
"70391",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","15","11","4","163.362818"
"70401",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","3","17","614.1813638"
"70411",2021,"June",29,"Meadows",14.8,"1","sw","MCAV","Montastraea","cavernosa","10","11","1","32.98672286"
"70421",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","35","2","25","1452.986602"
"70431",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","10","5","7","164.9336143"
"70441",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","7","5","3","56.54866776"
"70451",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","17","4","232.4778564"
"70461",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"70471",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","30","1","25","1217.367153"
"70481",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","25","4","13","592.1902152"
"70491",2021,"June",29,"Meadows",14.8,"1","sw","DLAB","Diploria","labyrinthyformis","35","28","1","98.96016859"
"70501",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","13","11","15","565.4866776"
"70511",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","18","4","7","241.9026343"
"70521",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","1","9","296.8805058"
"70531",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","30","8","17","1014.734427"
"70541",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","11","3","2","43.98229715"
"70551",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","23","11","8","427.2566009"
"70561",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","17","4","19","626.7477344"
"70571",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","8","5","219.9114858"
"70581",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","15","5","13","408.407045"
"70591",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","2","21.99114858"
"70601",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","16","12","16","703.7167544"
"70611",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","2","1","9.424777961"
"70621",2021,"June",29,"Meadows",14.8,"1","sw","PPOR","Porites","porites","16","7","4","144.5132621"
"70631",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","45","33","7","857.6547944"
"70641",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","75","60","7","1484.402529"
"70651",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","15","11","5","204.2035225"
"70661",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","17","13","5","235.619449"
"70671",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","7","4","4","69.11503838"
"70681",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","30","20","6","471.238898"
"70691",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","12","11","7","252.8982086"
"70701",2021,"June",29,"Meadows",14.8,"1","sw","MALC","Millepora","alcicornis","75","11","1","135.0884841"
"70711",2021,"June",29,"Meadows",14.8,"1","sw","DLAB","Diploria","labyrinthyformis","40","1","35","2254.092729"
"70721",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","5","11","2","50.26548246"
"70731",2021,"June",29,"Meadows",14.8,"1","sw","OANN","Orbicella","annularis","62","40","8","1281.769803"
"70741",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","11","6","1","26.70353756"
"70751",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","17","15","4","201.0619298"
"70761",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","3","3","32.98672286"
"70771",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","5","4","3","42.41150082"
"70781",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","7","4","3","51.83627878"
"70791",2021,"June",29,"Meadows",14.8,"1","sw","PAST","Porites","astreoides","4","2","2","18.84955592"
"70801",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","2","21.99114858"
"70811",2021,"June",29,"Meadows",14.8,"1","sw","PFUR","Porites","furcata","4","3","2","21.99114858"
"70821",2021,"June",29,"Meadows",14.8,"1","sw","PFUR","Porites","furcata","21","10","7","340.8628029"
"70831",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"70841",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","18","4","17","587.4778262"
"70851",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","14","8","3","103.6725576"
"70861",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","16","11","19","805.8185156"
"70871",2021,"June",29,"Meadows",14.8,"1","sw","AAGA","Agaricia","agaricites","20","12","8","402.1238597"
"70881",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","24","10","5","267.0353756"
"70891",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","13","10","7","252.8982086"
"70901",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","5","4","5","70.68583471"
"70911",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","4","2","2","18.84955592"
"70921",2021,"June",30,"Sailfin",15.6,"1","sw","SRAD","Siderastrea","radians","7","2.5","1","14.9225651"
"70931",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","8","8","4","100.5309649"
"70941",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","8","7","3","70.68583471"
"70951",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","17","11","9","395.8406744"
"70961",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","5","4","1","14.13716694"
"70971",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","6","4","1","15.70796327"
"70981",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","12","7","4","119.3805208"
"70991",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","4","4","1","12.56637061"
"71001",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","18","8","3","122.5221135"
"71011",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","8","12","2","62.83185307"
"71021",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","25","6","2","97.38937226"
"71031",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","17","6","2","72.25663103"
"71041",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","8","8","1","25.13274123"
"71051",2021,"June",30,"Sailfin",15.6,"1","sw","MALC","Millepora","alcicornis","22","2","2","75.39822369"
"71061",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","11","5","4","100.5309649"
"71071",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","7","5","3","56.54866776"
"71081",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","5","4","3","42.41150082"
"71091",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","4","4","2","25.13274123"
"71101",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","11","5","3","75.39822369"
"71111",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","9","5","2","43.98229715"
"71121",2021,"June",30,"Sailfin",15.6,"1","sw","MALC","Millepora","alcicornis","17","1","1","28.27433388"
"71131",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","7","4","2","34.55751919"
"71141",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","4","5","1","14.13716694"
"71151",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","6","3","4","56.54866776"
"71161",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","20","4","4","150.7964474"
"71171",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","9","5","2","43.98229715"
"71181",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","9","5","4","87.9645943"
"71191",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","7","6","3","61.26105675"
"71201",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","4","4","1","12.56637061"
"71211",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","14","9","2","72.25663103"
"71221",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","2","2","4","25.13274123"
"71231",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","11","3","1","21.99114858"
"71241",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","30","17","19","1402.72112"
"71251",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","4","2","1","9.424777961"
"71261",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","5","2","1","10.99557429"
"71271",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","9","5","5","109.9557429"
"71281",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","6","5","3","51.83627878"
"71291",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","4","2","2","18.84955592"
"71301",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","5","5","2","31.41592654"
"71311",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","9","6","2","47.1238898"
"71321",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","20","8","5","219.9114858"
"71331",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","9","6","5","117.8097245"
"71341",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","16","2","11","311.0176727"
"71351",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","6","5","5","86.39379797"
"71361",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","7","4","1","17.27875959"
"71371",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","19","7","11","449.2477495"
"71381",2021,"June",30,"Sailfin",15.6,"1","sw","SSID","Siderastrea","siderea","7","5","2","37.69911184"
"71391",2021,"June",30,"Sailfin",15.6,"1","sw","SINT","Stephanocoenia ","intersepta","12","2","14","307.8760801"
"71401",2021,"June",30,"Sailfin",15.6,"1","sw","SRAD","Siderastrea","radians","6","5","1","17.27875959"
"71411",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","8","6","2","43.98229715"
"71421",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","16","7","5","180.6415776"
"71431",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","11","5","4","100.5309649"
"71441",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","10","2","2","37.69911184"
"71451",2021,"June",30,"Sailfin",15.6,"1","sw","SRAD","Siderastrea","radians","4","4","1","12.56637061"
"71461",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","7","2","2","28.27433388"
"71471",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","8","4","5","94.24777961"
"71481",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","6","6","4","75.39822369"
"71491",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","8","4","4","75.39822369"
"71501",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","5","5","4","62.83185307"
"71511",2021,"June",30,"Sailfin",15.6,"1","sw","SINT","Stephanocoenia ","intersepta","9","6","1","23.5619449"
"71521",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","4","2","1","9.424777961"
"71531",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","4","2","1","9.424777961"
"71541",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","10","9","6","179.0707813"
"71551",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","7","6","1","20.42035225"
"71561",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","5","5","4","62.83185307"
"71571",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","17","14","15","730.420292"
"71581",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","4","2","1","9.424777961"
"71591",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","12","4","11","276.4601535"
"71601",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","4","3","1","10.99557429"
"71611",2021,"June",30,"Sailfin",15.6,"1","sw","SRAD","Siderastrea","radians","4","3","1","10.99557429"
"71621",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","17","7","5","188.4955592"
"71631",2021,"June",30,"Sailfin",15.6,"1","sw","PPOR","Porites","porites","13","6","4","119.3805208"
"71641",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","4","2","1","9.424777961"
"71651",2021,"June",30,"Sailfin",15.6,"1","sw","SRAD","Siderastrea","radians","4","3","1","10.99557429"
"71661",2021,"June",30,"Sailfin",15.6,"1","sw","PFUR","Porites","furcata","11","7","5","141.3716694"
"71671",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","7","2","4","56.54866776"
"71681",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","8","3","4","69.11503838"
"71691",2021,"June",30,"Sailfin",15.6,"1","sw","AAGA","Agaricia","agaricites","4","1","3","23.5619449"
"71701",2021,"June",30,"Sailfin",15.6,"1","sw","PAST","Porites","astreoides","5","3","4","50.26548246"
