"","date","year","month","day","site","mpa","observer","transect","common_name","sizeclass","count","fish_spp","common_family","foodweb","a","b","biomass","density"
"19414","",2019,NA,NA,"Icon","Inside ",NA,3,"Blue Tang",10,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","115.50612","0.066666667"
"19415","",2019,NA,NA,"Icon","Inside ",NA,3,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.033333333"
"19416","",2019,NA,NA,"Icon","Inside ",NA,4,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.066666667"
"19417","",2019,NA,NA,"Icon","Inside ",NA,5,"Blue Tang",10,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306","0.033333333"
"19418","",2019,NA,NA,"Icon","Inside ",NA,5,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.066666667"
"19419","",2019,NA,NA,"Icon","Inside ",NA,6,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19420","",2019,NA,NA,"Icon","Inside ",NA,6,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.033333333"
"19421","",2019,NA,NA,"Icon","Inside ",NA,7,"Blue Tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.066666667"
"19422","",2019,NA,NA,"Icon","Inside ",NA,8,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19423","",2019,NA,NA,"Icon","Inside ",NA,8,"Blue Tang",10,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306","0.033333333"
"19424","",2019,NA,NA,"Icon","Inside ",NA,9,"blue tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19425","",2019,NA,NA,"Icon","Inside ",NA,9,"blue tang",10,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","173.25918","0.1"
"19426","",2019,NA,NA,"Icon","Inside ",NA,10,"blue tang",10,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","173.25918","0.1"
"19427","",2019,NA,NA,"Icon","Inside ",NA,10,"blue tang",20,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","892.57248","0.066666667"
"19428","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Blue Tang",5,"8","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","29.89486","0.133333333"
"19429","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Blue Tang",10,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","173.25918","0.1"
"19430","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Blue Tang",20,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1338.8587","0.1"
"19431","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Blue Tang",30,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","2951.97518","0.066666667"
"19432","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,2,"Blue Tang",5,"16","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","59.78972","0.266666667"
"19433","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,2,"Blue Tang",30,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1475.9876","0.033333333"
"19434","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19435","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Blue Tang",10,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","173.25918","0.1"
"19436","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,3,"Blue Tang",20,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","446.28624","0.033333333"
"19437","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,4,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19438","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,4,"blue tang",10,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","115.50612","0.066666667"
"19439","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,4,"blue tang",20,"10","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","2231.43118","0.166666667"
"19440","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,4,"blue tang",30,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","2951.97518","0.066666667"
"19441","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,5,"blue tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19442","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,5,"blue tang",10,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","115.50612","0.066666667"
"19443","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,6,"Blue Tang",5,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","14.94742","0.066666667"
"19444","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,6,"Blue Tang",10,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","115.50612","0.066666667"
"19445","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19446","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,7,"Blue Tang",10,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306","0.033333333"
"19447","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,8,"Blue Tang",5,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","14.94742","0.066666667"
"19448","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,8,"Blue Tang",20,"8","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1785.14494","0.133333333"
"19449","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Blue Tang",5,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","7.47372","0.033333333"
"19450","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Blue Tang",20,"14","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","3124.00366","0.233333333"
"19451","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Blue Tang",30,"4","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","2951.97518","0.066666667"
"19452","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Blue Tang",10,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","57.75306","0.033333333"
"19453","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Blue Tang",20,"6","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1338.8587","0.1"
"19454","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Blue Tang",30,"2","Acanthurus coeruleus","Surgeonfish","Herbivore","0.0324","2.95","1475.9876","0.033333333"
"19455","",2019,NA,NA,"Pauls Anchors","Inside ",NA,5,"doctorfish",10,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","71.15514","0.066666667"
"19456","",2019,NA,NA,"Pauls Anchors","Inside ",NA,5,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19457","",2019,NA,NA,"Pauls Anchors","Inside ",NA,6,"doctorfish",10,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","71.15514","0.066666667"
"19458","",2019,NA,NA,"West Point","Outside",NA,6,"doctorfish",20,"6","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","813.42108","0.1"
"19459","",2019,NA,NA,"Martha's Finyard","Outside",NA,2,"doctorfish",20,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","542.28072","0.066666667"
"19460","",2019,NA,NA,"Sailfin","Outside",NA,3,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19461","",2019,NA,NA,"Icon","Inside ",NA,9,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19462","",2019,NA,NA,"Icon","Inside ",NA,10,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19463","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,8,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19464","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,9,"doctorfish",20,"10","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","1355.7018","0.166666667"
"19465","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"doctorfish",10,"4","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","71.15514","0.066666667"
"19466","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"doctorfish",20,"2","Acanthurus chirurgus","Surgeonfish","Herbivore","0.0209","2.93","271.14036","0.033333333"
"19467","",2019,NA,NA,"Coral City","Outside",NA,3,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19468","",2019,NA,NA,"Coral City","Outside",NA,3,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19469","",2019,NA,NA,"Coral City","Outside",NA,8,"Ocean surgeonfish",10,"6","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","122.48542","0.1"
"19470","",2019,NA,NA,"Coral City","Outside",NA,8,"Ocean surgeonfish",30,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","987.67658","0.033333333"
"19471","",2019,NA,NA,"Coral City","Outside",NA,10,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19472","",2019,NA,NA,"Pauls Anchors","Inside ",NA,1,"Ocean surgeonfish",10,"14","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","285.7993","0.233333333"
"19473","",2019,NA,NA,"Pauls Anchors","Inside ",NA,2,"Ocean surgeonfish",20,"6","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","914.26346","0.1"
"19474","",2019,NA,NA,"Pauls Anchors","Inside ",NA,3,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19475","",2019,NA,NA,"Pauls Anchors","Inside ",NA,4,"Ocean surgeonfish",10,"6","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","122.48542","0.1"
"19476","",2019,NA,NA,"Pauls Anchors","Inside ",NA,5,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19477","",2019,NA,NA,"Pauls Anchors","Inside ",NA,6,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19478","",2019,NA,NA,"Snapshot ","Outside",NA,8,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19479","",2019,NA,NA,"Snapshot ","Outside",NA,10,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19480","",2019,NA,NA,"West Point","Outside",NA,1,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19481","",2019,NA,NA,"West Point","Outside",NA,5,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19482","",2019,NA,NA,"West Point","Outside",NA,6,"Ocean surgeonfish",20,"8","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","1219.01794","0.133333333"
"19483","",2019,NA,NA,"West Point","Outside",NA,7,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19484","",2019,NA,NA,"West Point","Outside",NA,7,"Ocean surgeonfish",30,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","1975.35316","0.066666667"
"19485","",2019,NA,NA,"West Point","Outside",NA,9,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19486","",2019,NA,NA,"Martha's Finyard","Outside",NA,2,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19487","",2019,NA,NA,"Jigsaw","Outside",NA,1,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19488","",2019,NA,NA,"Jigsaw","Outside",NA,1,"Ocean surgeonfish",30,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","987.67658","0.033333333"
"19489","",2019,NA,NA,"Jigsaw","Outside",NA,3,"Ocean surgeonfish",20,"6","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","914.26346","0.1"
"19490","",2019,NA,NA,"Jigsaw","Outside",NA,5,"Ocean surgeonfish",20,"10","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","1523.77242","0.166666667"
"19491","",2019,NA,NA,"Jigsaw","Outside",NA,10,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19492","",2019,NA,NA,"Sailfin","Outside",NA,2,"Ocean surgeonfish",10,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","81.65694","0.066666667"
"19493","",2019,NA,NA,"Sailfin","Outside",NA,2,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19494","",2019,NA,NA,"Sailfin","Outside",NA,4,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19495","",2019,NA,NA,"Sailfin","Outside",NA,5,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19496","",2019,NA,NA,"Sailfin","Outside",NA,6,"Ocean surgeonfish",20,"6","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","914.26346","0.1"
"19497","",2019,NA,NA,"Icon","Inside ",NA,1,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19498","",2019,NA,NA,"Icon","Inside ",NA,2,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19499","",2019,NA,NA,"Icon","Inside ",NA,3,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19500","",2019,NA,NA,"Icon","Inside ",NA,8,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19501","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Ocean surgeonfish",20,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","304.75448","0.033333333"
"19502","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"Ocean surgeonfish",30,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","987.67658","0.033333333"
"19503","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,9,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19504","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Ocean surgeonfish",10,"2","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","40.82848","0.033333333"
"19505","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"Ocean surgeonfish",20,"4","Acanthurus tractus","Surgeonfish","Herbivore","0.0257","2.9","609.50898","0.066666667"
"19506","",2019,NA,NA,"Meadows","Inside ",NA,7,"puddingwife wrasse",40,"2","Halichoeres radiatus","Wrasse","Carnivore","0.01","3.08","1719.39148","0.033333333"
"19507","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,1,"puddingwife wrasse",5,"2","Halichoeres radiatus","Wrasse","Carnivore","0.01","3.08","2.84352","0.033333333"
"19508","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,4,"puddingwife wrasse",30,"2","Halichoeres radiatus","Wrasse","Carnivore","0.01","3.08","708.86488","0.033333333"
"19509","",2019,NA,NA,"Coral City","Outside",NA,1,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19510","",2019,NA,NA,"Meadows","Inside ",NA,9,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19511","",2019,NA,NA,"Pauls Anchors","Inside ",NA,2,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19512","",2019,NA,NA,"Pauls Anchors","Inside ",NA,9,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19513","",2019,NA,NA,"Snapshot ","Outside",NA,2,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19514","",2019,NA,NA,"West Point","Outside",NA,7,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19515","",2019,NA,NA,"West Point","Outside",NA,8,"slippery dick",5,"4","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","6.06928","0.066666667"
"19516","",2019,NA,NA,"Martha's Finyard","Outside",NA,2,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19517","",2019,NA,NA,"Martha's Finyard","Outside",NA,2,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19518","",2019,NA,NA,"Jigsaw","Outside",NA,1,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19519","",2019,NA,NA,"Jigsaw","Outside",NA,1,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19520","",2019,NA,NA,"Jigsaw","Outside",NA,3,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19521","",2019,NA,NA,"Jigsaw","Outside",NA,3,"slippery dick",20,"6","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","624.46882","0.1"
"19522","",2019,NA,NA,"Jigsaw","Outside",NA,4,"slippery dick",5,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","3.03464","0.033333333"
"19523","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,5,"slippery dick",10,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","25.13322","0.033333333"
"19524","",2019,NA,NA,"Grundy's Gardens","Inside ",NA,10,"slippery dick",20,"2","Halichoeres bivittatus","Wrasse","Carnivore","0.0112","3.05","208.15628","0.033333333"
"19525","",2019,NA,NA,"Meadows","Inside ",NA,10,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19526","",2019,NA,NA,"Pauls Anchors","Inside ",NA,1,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19527","",2019,NA,NA,"Pauls Anchors","Inside ",NA,3,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
"19528","",2019,NA,NA,"Pauls Anchors","Inside ",NA,4,"yellowhead wrasse",5,"8","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","12.52726","0.133333333"
"19529","",2019,NA,NA,"Pauls Anchors","Inside ",NA,8,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19530","",2019,NA,NA,"Pauls Anchors","Inside ",NA,9,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19531","",2019,NA,NA,"Snapshot ","Outside",NA,5,"yellowhead wrasse",10,"10","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","138.03842","0.166666667"
"19532","",2019,NA,NA,"Snapshot ","Outside",NA,6,"yellowhead wrasse",5,"10","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","15.65906","0.166666667"
"19533","",2019,NA,NA,"Snapshot ","Outside",NA,6,"yellowhead wrasse",10,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","55.21538","0.066666667"
"19534","",2019,NA,NA,"Snapshot ","Outside",NA,7,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19535","",2019,NA,NA,"Snapshot ","Outside",NA,8,"yellowhead wrasse",5,"12","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","18.79088","0.2"
"19536","",2019,NA,NA,"Snapshot ","Outside",NA,9,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19537","",2019,NA,NA,"Snapshot ","Outside",NA,10,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19538","",2019,NA,NA,"West Point","Outside",NA,1,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19539","",2019,NA,NA,"West Point","Outside",NA,1,"yellowhead wrasse",20,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","486.7368","0.066666667"
"19540","",2019,NA,NA,"West Point","Outside",NA,1,"yellowhead wrasse",30,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","1738.6843","0.066666667"
"19541","",2019,NA,NA,"West Point","Outside",NA,6,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19542","",2019,NA,NA,"Martha's Finyard","Outside",NA,1,"yellowhead wrasse",20,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","486.7368","0.066666667"
"19543","",2019,NA,NA,"Martha's Finyard","Outside",NA,4,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19544","",2019,NA,NA,"Martha's Finyard","Outside",NA,6,"yellowhead wrasse",10,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","55.21538","0.066666667"
"19545","",2019,NA,NA,"Martha's Finyard","Outside",NA,7,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19546","",2019,NA,NA,"Martha's Finyard","Outside",NA,8,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19547","",2019,NA,NA,"Martha's Finyard","Outside",NA,10,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
"19548","",2019,NA,NA,"Mixing Bowl","Inside ",NA,1,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19549","",2019,NA,NA,"Mixing Bowl","Inside ",NA,2,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19550","",2019,NA,NA,"Mixing Bowl","Inside ",NA,6,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19551","",2019,NA,NA,"Mixing Bowl","Inside ",NA,6,"yellowhead wrasse",20,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","486.7368","0.066666667"
"19552","",2019,NA,NA,"Mixing Bowl","Inside ",NA,10,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19553","",2019,NA,NA,"Jigsaw","Outside",NA,1,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
"19554","",2019,NA,NA,"Jigsaw","Outside",NA,2,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
"19555","",2019,NA,NA,"Jigsaw","Outside",NA,4,"yellowhead wrasse",20,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","486.7368","0.066666667"
"19556","",2019,NA,NA,"Jigsaw","Outside",NA,5,"yellowhead wrasse",10,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","27.60768","0.033333333"
"19557","",2019,NA,NA,"Jigsaw","Outside",NA,5,"yellowhead wrasse",20,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","486.7368","0.066666667"
"19558","",2019,NA,NA,"Jigsaw","Outside",NA,8,"yellowhead wrasse",5,"8","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","12.52726","0.133333333"
"19559","",2019,NA,NA,"Jigsaw","Outside",NA,10,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19560","",2019,NA,NA,"Sailfin","Outside",NA,3,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19561","",2019,NA,NA,"Sailfin","Outside",NA,5,"yellowhead wrasse",5,"6","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","9.39544","0.1"
"19562","",2019,NA,NA,"Sailfin","Outside",NA,6,"yellowhead wrasse",5,"4","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","6.26362","0.066666667"
"19563","",2019,NA,NA,"Sailfin","Outside",NA,6,"yellowhead wrasse",10,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","27.60768","0.033333333"
"19564","",2019,NA,NA,"Sailfin","Outside",NA,6,"yellowhead wrasse",20,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","243.3684","0.033333333"
"19565","",2019,NA,NA,"Sailfin","Outside",NA,8,"yellowhead wrasse",5,"2","Halichoeres garnoti","Wrasse","Carnivore","0.01","3.14","3.13182","0.033333333"
