Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Site_Name
2021,June,29,Pauls Anchor,38,1,CG,AAGA,Agaricia,agaricites,20,10,5,314.1592654,Paul's Anchor
2021,June,29,Snapshot,33,1,CG,OFAV,Orbicella,faveolata,40,50,61,7665.486075,Snap Shot
2021,June,29,Snapshot,33,1,CG,OFAV,Orbicella,faveolata,55,60,31,5356.415474,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALI,Mycetophellia,aliciae,22,18,5,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,15,20,15,706.8583471,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,10,30,21,659.7344573,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,10,5,157.0796327,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,20,30,11,691.1503838,Snap Shot
2021,June,29,Snapshot,33,1,CG,OANN,Orbicella,annularis,50,40,31,4869.468613,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,30,40,11,1036.725576,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,20,10,15,942.4777961,Snap Shot
2021,June,29,Snapshot,33,1,CG,SCUB,Scolymia,cubensis,14,10,4,175.9291886,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALI,Mycetophellia,aliciae,20,15,5,314.1592654,Snap Shot
2021,June,29,Snapshot,33,1,CG,SSID,Siderastrea,siderea,50,70,41,6440.26494,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,50,70,21,3298.672286,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,40,10,31,3895.57489,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,40,51,4806.63676,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,30,50,21,1979.203372,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALI,Mycetophellia,aliciae,10,10,5,157.0796327,Snap Shot
2021,June,29,Snapshot,33,1,CG,MLAM,Mycetophellia,larmarckiana,20,30,5,314.1592654,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,10,5,157.0796327,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,40,50,21,2638.937829,Snap Shot
2021,June,29,Snapshot,33,1,CG,SRAD,Siderastrea,radians,70,50,31,6817.256058,Snap Shot
2021,June,29,Snapshot,33,1,CG,SRAD,Siderastrea,radians,50,30,25,3926.990817,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,20,11,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,SINT,Stephanocoenia ,intersepta,10,10,11,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,MCAV,Montastraea,cavernosa,70,80,81,17812.83035,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,20,31,2921.681168,Snap Shot
2021,June,29,Snapshot,33,1,CG,ALAM,Agaricia,larmarcki,10,8,3,94.24777961,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALC,Millepora,alcicornis,10,2,23,722.5663103,Snap Shot
2021,June,29,Snapshot,33,1,CG,OANN,Orbicella,annularis,40,40,21,2638.937829,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,20,5,15,942.4777961,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,12,8,11,414.6902303,Snap Shot
2021,June,29,Snapshot,33,1,CG,OFAV,Orbicella,faveolata,50,60,41,6440.26494,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,20,15,1413.716694,Snap Shot
2021,June,29,Snapshot,33,1,CG,ALAM,Agaricia,larmarcki,20,18,5,314.1592654,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALC,Millepora,alcicornis,15,2,21,989.6016859,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,30,20,12,1130.973355,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,30,26,11,1036.725576,Snap Shot
2021,June,29,Snapshot,33,1,CG,PSTR,Pseudodiploria,strigosa,30,20,5,471.238898,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,30,40,21,1979.203372,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,20,21,1979.203372,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALC,Millepora,alcicornis,40,2,31,3895.57489,Snap Shot
2021,June,29,Snapshot,33,1,CG,OFAV,Orbicella,faveolata,20,25,21,1319.468915,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,20,11,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,20,25,11,691.1503838,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,20,15,471.238898,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,10,15,21,659.7344573,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,30,20,5,471.238898,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,25,20,5,392.6990817,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,22,5,5,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALC,Millepora,alcicornis,20,10,21,1319.468915,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,20,10,11,691.1503838,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,15,20,11,518.3627878,Snap Shot
2021,June,29,Snapshot,33,1,CG,ALAM,Agaricia,larmarcki,30,20,21,1979.203372,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,8,21,1979.203372,Snap Shot
2021,June,29,Snapshot,33,1,CG,ALAM,Agaricia,larmarcki,20,30,31,1947.787445,Snap Shot
2021,June,29,Snapshot,33,1,CG,DSTO,Dichocoenia,stokesii,10,5,11,345.5751919,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,40,10,31,3895.57489,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,50,5,21,3298.672286,Snap Shot
2021,June,29,Snapshot,33,1,CG,PPOR,Porites,porites,75,20,15,3534.291735,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,20,15,16,1005.309649,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,20,25,2356.19449,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,30,20,5,471.238898,Snap Shot
2021,June,29,Snapshot,33,1,CG,OFAV,Orbicella,faveolata,20,15,15,942.4777961,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,30,20,5,471.238898,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,50,30,21,3298.672286,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,40,10,21,2638.937829,Snap Shot
2021,June,29,Snapshot,33,1,CG,PAST,Porites,astreoides,30,15,11,1036.725576,Snap Shot
2021,June,29,Snapshot,33,1,CG,SSID,Siderastrea,siderea,30,40,12,1130.973355,Snap Shot
2021,June,29,Snapshot,33,1,CG,MALI,Mycetophellia,aliciae,10,12,5,157.0796327,Snap Shot
2021,June,29,Snapshot,33,1,CG,AAGA,Agaricia,agaricites,60,20,31,5843.362336,Snap Shot
2021,June,29,Meadows,18,1,CG,PPOR,Porites,porites,30,20,15,1413.716694,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,100,120,151,47438.04907,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,60,30,81,15268.1403,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,100,45,61,19163.71519,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,150,75,61,28745.57278,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,8,4,5,125.6637061,The Meadows
2021,June,29,Meadows,18,1,CG,PSTR,Pseudodiploria,strigosa,50,50,41,6440.26494,The Meadows
2021,June,29,Meadows,18,1,CG,PSTR,Pseudodiploria,strigosa,30,20,61,5749.114556,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,40,20,11,1382.300768,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,22,5,11,760.2654222,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,8,10,7,175.9291886,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,20,5,11,691.1503838,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,50,40,21,3298.672286,The Meadows
2021,June,29,Meadows,18,1,CG,MSEN,Madracis,senaria,10,10,2,62.83185307,The Meadows
2021,June,29,Meadows,18,1,CG,MSEN,Madracis,senaria,10,23,5,157.0796327,The Meadows
2021,June,29,Meadows,18,1,CG,OFAV,Orbicella,faveolata,20,30,11,691.1503838,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,30,10,5,471.238898,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,20,5,11,691.1503838,The Meadows
2021,June,29,Meadows,18,1,CG,PSTR,Pseudodiploria,strigosa,30,20,31,2921.681168,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,20,30,15,942.4777961,The Meadows
2021,June,29,Meadows,18,1,CG,OFAV,Orbicella,faveolata,40,30,21,2638.937829,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,10,10,15,471.238898,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,15,20,11,518.3627878,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,10,15,11,345.5751919,The Meadows
2021,June,29,Meadows,18,1,CG,OFAV,Orbicella,faveolata,70,60,41,9016.370916,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,60,40,31,5843.362336,The Meadows
2021,June,29,Meadows,18,1,CG,OFAV,Orbicella,faveolata,80,60,35,8796.45943,The Meadows
2021,June,29,Meadows,18,1,CG,PPOR,Porites,porites,20,10,11,691.1503838,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,100,150,81,25446.90049,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,60,30,31,5843.362336,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,80,40,51,12817.69803,The Meadows
2021,June,29,Meadows,18,1,CG,MALC,Millepora,alcicornis,10,5,15,471.238898,The Meadows
2021,June,29,Meadows,18,1,CG,PPOR,Porites,porites,50,20,11,1727.875959,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,60,20,31,5843.362336,The Meadows
2021,June,29,Meadows,18,1,CG,MALC,Millepora,alcicornis,5,5,41,644.026494,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,30,20,31,2921.681168,The Meadows
2021,June,29,Meadows,18,1,CG,SRAD,Siderastrea,radians,120,100,61,22996.45822,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,200,150,51,32044.24507,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,60,40,31,5843.362336,The Meadows
2021,June,29,Meadows,18,1,CG,MALI,Mycetophellia,aliciae,15,10,3,141.3716694,The Meadows
2021,June,29,Meadows,18,1,CG,MALC,Millepora,alcicornis,20,3,11,691.1503838,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,20,30,21,1319.468915,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,40,40,51,6408.849013,The Meadows
2021,June,29,Meadows,18,1,CG,OANN,Orbicella,annularis,30,30,21,1979.203372,The Meadows
2021,June,29,Meadows,18,1,CG,PPOR,Porites,porites,12,10,15,565.4866776,The Meadows
2021,June,29,Meadows,18,1,CG,PAST,Porites,astreoides,12,10,11,414.6902303,The Meadows
2021,June,29,Meadows,18,1,CG,MALC,Millepora,alcicornis,15,3,11,518.3627878,The Meadows
2021,June,29,Meadows,18,1,CG,AAGA,Agaricia,agaricites,30,20,21,1979.203372,The Meadows
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,5,3,3,47.1238898,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,6,7,5,94.24777961,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,13,10,7,285.8849315,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,5,7,5,78.53981634,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,6,12,5,94.24777961,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,15,7,4,188.4955592,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,23,4,15,1083.849465,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,25,5,21,1649.336143,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SSID,Siderastrea,siderea,30,30,41,3864.158964,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,18,12,21,1187.522023,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SINT,Stephanocoenia ,intersepta,8,5,3,75.39822369,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,6,4,5,94.24777961,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,30,27,35,3298.672286,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SSID,Siderastrea,siderea,27,5,5,424.1150082,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,MSEN,Madracis,senaria,10,10,2,62.83185307,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SRAD,Siderastrea,radians,10,8,2,62.83185307,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,MALC,Millepora,alcicornis,12,10,8,301.5928947,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SSID,Siderastrea,siderea,12,12,1,37.69911184,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,20,15,15,942.4777961,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,ALAM,Agaricia,larmarcki,24,5,11,829.3804605,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,2,12,11,69.11503838,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,30,40,12,1130.973355,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,10,5,5,157.0796327,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,40,15,31,3895.57489,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,20,10,5,314.1592654,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,40,10,8,1005.309649,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,15,10,11,518.3627878,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,40,30,15,1884.955592,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,20,10,5,314.1592654,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,MALC,Millepora,alcicornis,10,5,41,1288.052988,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,8,8,4,100.5309649,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,OANN,Orbicella,annularis,30,26,11,1036.725576,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,10,20,5,157.0796327,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,30,7,11,1036.725576,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,20,30,21,1319.468915,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,10,20,5,157.0796327,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,80,50,41,10304.4239,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,OANN,Orbicella,annularis,40,30,21,2638.937829,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,40,40,31,3895.57489,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,8,5,4,100.5309649,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,40,30,21,2638.937829,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,50,40,71,11152.65392,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,30,20,21,1979.203372,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,30,20,15,1413.716694,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,SRAD,Siderastrea,radians,40,30,1,125.6637061,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,30,40,15,1413.716694,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,18,20,3,169.6460033,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,20,20,11,691.1503838,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,10,5,21,659.7344573,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,MALC,Millepora,alcicornis,40,3,21,2638.937829,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,40,10,51,6408.849013,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PAST,Porites,astreoides,11,4,2,69.11503838,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,16,4,2,100.5309649,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,50,60,41,6440.26494,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,8,5,3,75.39822369,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,AAGA,Agaricia,agaricites,6,4,3,56.54866776,Sailfin Reef
2021,June,30,Sailfin,30,1,CG,PPOR,Porites,porites,10,5,3,94.24777961,Sailfin Reef
2021,June,30,Jigsaw,35,1,CG,DLAB,Diploria,labyrinthyformis,10,4,63,1979.203372,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,30,11,1036.725576,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,10,8,3,94.24777961,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,12,10,11,414.6902303,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,60,40,31,5843.362336,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,40,21,1979.203372,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,27,20,21,1781.283035,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,OFAV,Orbicella,faveolata,32,12,21,2111.150263,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,MALC,Millepora,alcicornis,3,10,8,75.39822369,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,15,10,4,188.4955592,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,45,15,1413.716694,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,27,20,5,424.1150082,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,30,20,5,471.238898,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,18,30,21,1187.522023,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,MALC,Millepora,alcicornis,19,10,11,656.5928646,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,MALC,Millepora,alcicornis,3,5,18,169.6460033,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,40,50,15,1884.955592,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,10,18,11,345.5751919,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,30,20,5,471.238898,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,EFAS,Eusmilia,fastigiata,30,35,15,1413.716694,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,60,31,2921.681168,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,20,30,11,691.1503838,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,20,8,11,691.1503838,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,30,20,11,1036.725576,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,60,50,5,942.4777961,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,20,15,3,188.4955592,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,50,40,21,3298.672286,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,25,11,1036.725576,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,35,30,15,1649.336143,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,32,30,17,1709.026404,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,OANN,Orbicella,annularis,40,30,21,2638.937829,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,OANN,Orbicella,annularis,10,20,11,345.5751919,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,OANN,Orbicella,annularis,39,45,21,2572.964383,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,40,30,21,2638.937829,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,50,30,5,785.3981634,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,20,30,5,314.1592654,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,10,8,3,94.24777961,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,25,5,471.238898,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,40,30,11,1382.300768,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,30,10,11,1036.725576,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,40,50,21,2638.937829,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,10,5,5,157.0796327,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,18,10,5,282.7433388,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,20,10,11,691.1503838,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,MALC,Millepora,alcicornis,15,5,41,1932.079482,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,5,5,5,78.53981634,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,8,10,5,125.6637061,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,40,25,15,1884.955592,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,SSID,Siderastrea,siderea,6,4,1,18.84955592,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,10,5,5,157.0796327,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,30,40,11,1036.725576,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,25,15,11,863.9379797,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,20,5,471.238898,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,50,40,11,1727.875959,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,40,50,31,3895.57489,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,30,20,21,1979.203372,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,20,20,11,691.1503838,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PAST,Porites,astreoides,15,25,11,518.3627878,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,17,20,13,694.2919764,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,AAGA,Agaricia,agaricites,8,6,11,276.4601535,Jigsaw Puzzle
2021,June,30,Jigsaw,35,1,CG,PPOR,Porites,porites,40,20,11,1382.300768,Jigsaw Puzzle
2021,June,28,Marthas,43,2,GGG_GEC,DSTO,Dichocoenia,stokesii,12,10,11,414.6902303,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,PAST,Porites,astreoides,10,5,5,157.0796327,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,MALI,Mycetophellia,aliciae,25,20,11,863.9379797,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,OANN,Orbicella,annularis,25,20,21,1649.336143,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,MCAV,Montastraea,cavernosa,25,24,11,863.9379797,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,PAST,Porites,astreoides,12,15,5,188.4955592,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,PAST,Porites,astreoides,8,5,3,75.39822369,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,ALAM,Agaricia,larmarcki,16,10,5,251.3274123,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,LCUC,Leptoseris,cucullatta,20,10,5,314.1592654,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,MALC,Millepora,alcicornis,25,1,21,1649.336143,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,PAST,Porites,astreoides,15,8,5,235.619449,Martha's Finyard
2021,June,28,Marthas,43,2,GGG_GEC,SSID,Siderastrea,siderea,38,42,18,2148.849375,Martha's Finyard
