date,year,month,day,site,mpa,observer,transect,common_name,sizeclass,count,fish_spp,common_family,foodweb,a,b,biomass,density
20539,2022,September,4,Marilyns Cut,Inside,JLR,2,,5,2,Chaetodon_ocellatus,Butterflyfish,Corallivore,0.0257,3.02,6.635177298,0.033333333
20543,2022,September,4,Marilyns Cut,Inside,JLR,2,,5,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,1.641305401,0.016666667
20549,2022,September,4,Marilyns Cut,Inside,JLR,2,,20,3,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,368.0086516,0.05
20541,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,16.52668927,0.016666667
20542,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20544,2022,September,4,Marilyns Cut,Inside,JLR,2,,20,11,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,1383.847996,0.183333333
20546,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20547,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667
20545,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,8,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,179.0701141,0.133333333
20548,2022,September,4,Marilyns Cut,Inside,JLR,2,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20550,2022,September,4,Marilyns Cut,Inside,JLR,3,,5,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,7.94255383,0.033333333
20561,2022,September,4,Marilyns Cut,Inside,JLR,3,,20,1,Cephalopholis_fulva,Grouper,Carnivore,0.0148,3.04,133.4728403,0.016666667
20560,2022,September,4,Marilyns Cut,Inside,JLR,3,,5,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,1.943468026,0.016666667
20551,2022,September,4,Marilyns Cut,Inside,JLR,3,,10,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,37.28025867,0.033333333
20552,2022,September,4,Marilyns Cut,Inside,JLR,3,,10,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,15.84777052,0.016666667
20553,2022,September,4,Marilyns Cut,Inside,JLR,3,,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667
20554,2022,September,4,Marilyns Cut,Inside,JLR,3,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
20555,2022,September,4,Marilyns Cut,Inside,JLR,3,,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333
20556,2022,September,4,Marilyns Cut,Inside,JLR,3,,20,4,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,503.2174529,0.066666667
20559,2022,September,4,Marilyns Cut,Inside,JLR,3,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20557,2022,September,4,Marilyns Cut,Inside,JLR,3,,5,3,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,8.750365441,0.05
20558,2022,September,4,Marilyns Cut,Inside,JLR,3,,10,5,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,111.9188213,0.083333333
20778,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,36.24230888,0.016666667
20785,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,6,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,85.02447041,0.1
20786,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
20791,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,15.44034809,0.016666667
20792,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,3,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,368.0086516,0.05
20779,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20780,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
20781,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20782,2022,September,4,Marilyns Cut,Inside,VEM,1,,30,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1093.776014,0.033333333
20783,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667
20784,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20787,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,125.8043632,0.016666667
20788,2022,September,4,Marilyns Cut,Inside,VEM,1,,30,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,389.9332923,0.016666667
20789,2022,September,4,Marilyns Cut,Inside,VEM,1,,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667
20790,2022,September,4,Marilyns Cut,Inside,VEM,1,,10,2,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,27.60768529,0.033333333
20793,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,4,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,144.9692355,0.066666667
20794,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,1,Chaetodon_ocellatus,Butterflyfish,Corallivore,0.0257,3.02,26.91120368,0.016666667
20801,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,28.34149014,0.033333333
20807,2022,September,4,Marilyns Cut,Inside,VEM,2,,20,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,122.6695505,0.016666667
20795,2022,September,4,Marilyns Cut,Inside,VEM,2,,5,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,2.266301752,0.016666667
20796,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,8,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,149.1210347,0.133333333
20797,2022,September,4,Marilyns Cut,Inside,VEM,2,,20,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,613.2535904,0.066666667
20798,2022,September,4,Marilyns Cut,Inside,VEM,2,,20,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,500.1177462,0.05
20799,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20800,2022,September,4,Marilyns Cut,Inside,VEM,2,,5,2,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,3.164437621,0.033333333
20802,2022,September,4,Marilyns Cut,Inside,VEM,2,,30,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,389.9332923,0.016666667
20804,2022,September,4,Marilyns Cut,Inside,VEM,2,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20805,2022,September,4,Marilyns Cut,Inside,VEM,2,,10,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,28.8765304,0.016666667
20806,2022,September,4,Marilyns Cut,Inside,VEM,2,,20,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,669.4293543,0.05
20803,2022,September,4,Marilyns Cut,Inside,VEM,2,,20,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,343.5510706,0.033333333
20808,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,2,Chaetodon_striatus,Butterflyfish,Corallivore,0.0251,3.06,57.6373118,0.033333333
20809,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,8,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,289.9384711,0.133333333
20828,2022,September,4,Marilyns Cut,Inside,VEM,3,,30,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,412.6259034,0.016666667
20820,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,3,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,367.043237,0.05
20810,2022,September,4,Marilyns Cut,Inside,VEM,3,,5,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,6.798905257,0.05
20811,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
20812,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,459.9401928,0.05
20813,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
20814,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667
20815,2022,September,4,Marilyns Cut,Inside,VEM,3,,5,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,8.610660986,0.05
20816,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,500.1177462,0.05
20817,2022,September,4,Marilyns Cut,Inside,VEM,3,,30,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2187.552028,0.066666667
20818,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,4,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,66.17852424,0.066666667
20819,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,5,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,671.0234201,0.083333333
20824,2022,September,4,Marilyns Cut,Inside,VEM,3,,5,2,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,7.47371476,0.033333333
20825,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,86.62959119,0.05
20826,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,5,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,1115.71559,0.083333333
20821,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,22.38376426,0.016666667
20822,2022,September,4,Marilyns Cut,Inside,VEM,3,,20,7,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,1202.428747,0.116666667
20823,2022,September,4,Marilyns Cut,Inside,VEM,3,,30,2,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,1131.617377,0.033333333
20827,2022,September,4,Marilyns Cut,Inside,VEM,3,,10,1,Bodianus_rufus,Wrasse,Carnivore,0.0166,3.08,19.95758961,0.016666667
19968,2022,September,5,Marthas,Outside,ADC,1,,10,2,Stegastes_planifrons,Damselfish,Herbivore,0.02138,2.96,38.99758349,0.033333333
19962,2022,September,5,Marthas,Outside,ADC,1,,20,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,244.6954914,0.033333333
19950,2022,September,5,Marthas,Outside,ADC,1,,30,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,485.4063974,0.016666667
19969,2022,September,5,Marthas,Outside,ADC,1,,40,4,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,5162.637281,0.066666667
19966,2022,September,5,Marthas,Outside,ADC,1,,20,1,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,122.6695505,0.016666667
19967,2022,September,5,Marthas,Outside,ADC,1,,30,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,824.6689333,0.033333333
19951,2022,September,5,Marthas,Outside,ADC,1,,5,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,4.532603504,0.033333333
19952,2022,September,5,Marthas,Outside,ADC,1,,10,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,18.64012933,0.016666667
19953,2022,September,5,Marthas,Outside,ADC,1,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
19954,2022,September,5,Marthas,Outside,ADC,1,,5,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,5.585507382,0.05
19955,2022,September,5,Marthas,Outside,ADC,1,,10,3,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,49.58006782,0.05
19956,2022,September,5,Marthas,Outside,ADC,1,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
19957,2022,September,5,Marthas,Outside,ADC,1,,30,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1052.319964,0.033333333
19958,2022,September,5,Marthas,Outside,ADC,1,,5,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,11.48088131,0.066666667
19959,2022,September,5,Marthas,Outside,ADC,1,,40,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,1270.483116,0.016666667
19960,2022,September,5,Marthas,Outside,ADC,1,,5,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,2.039607029,0.016666667
19961,2022,September,5,Marthas,Outside,ADC,1,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
19964,2022,September,5,Marthas,Outside,ADC,1,,30,3,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,2213.981392,0.05
19965,2022,September,5,Marthas,Outside,ADC,1,,20,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,152.3772427,0.016666667
19963,2022,September,5,Marthas,Outside,ADC,1,,30,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,565.8086886,0.016666667
19980,2022,September,5,Marthas,Outside,ADC,2,,20,2,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,244.6954914,0.033333333
19970,2022,September,5,Marthas,Outside,ADC,2,,5,10,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,22.66301752,0.166666667
19971,2022,September,5,Marthas,Outside,ADC,2,,10,7,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,130.4809053,0.116666667
19972,2022,September,5,Marthas,Outside,ADC,2,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
19973,2022,September,5,Marthas,Outside,ADC,2,,30,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,1051.786353,0.033333333
19974,2022,September,5,Marthas,Outside,ADC,2,,5,11,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,20.48019373,0.183333333
19975,2022,September,5,Marthas,Outside,ADC,2,,10,5,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,82.63344636,0.083333333
19976,2022,September,5,Marthas,Outside,ADC,2,,20,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,146.7000791,0.016666667
19977,2022,September,5,Marthas,Outside,ADC,2,,30,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,1052.319964,0.033333333
19978,2022,September,5,Marthas,Outside,ADC,2,,30,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,546.8880071,0.016666667
19979,2022,September,5,Marthas,Outside,ADC,2,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
19981,2022,September,5,Marthas,Outside,ADC,2,,10,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,20.41423563,0.016666667
19982,2022,September,5,Marthas,Outside,ADC,2,,20,3,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,457.1317282,0.05
19983,2022,September,5,Marthas,Outside,ADC,2,,30,1,Acanthurus_tractus,Surgeonfish,Herbivore,0.0257,2.9,493.8382921,0.016666667
19984,2022,September,5,Marthas,Outside,ADC,2,,5,8,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,12.52725162,0.133333333
19985,2022,September,5,Marthas,Outside,ADC,2,,10,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,55.21537058,0.066666667
19986,2022,September,5,Marthas,Outside,ADC,2,,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667
19987,2022,September,5,Marthas,Outside,ADC,3,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20008,2022,September,5,Marthas,Outside,ADC,3,,30,1,Microspathodon_chrysurus,Damselfish,Herbivore,0.02291,3.02,662.1117247,0.016666667
19999,2022,September,5,Marthas,Outside,ADC,3,,20,1,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,122.3477457,0.016666667
19988,2022,September,5,Marthas,Outside,ADC,3,,30,3,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,1456.219192,0.05
19989,2022,September,5,Marthas,Outside,ADC,3,,40,2,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,2294.575298,0.033333333
20009,2022,September,5,Marthas,Outside,ADC,3,,40,1,Haemulon_plumierii,Grunt,Carnivore,0.02,2.96,1104.40298,0.016666667
19990,2022,September,5,Marthas,Outside,ADC,3,,5,18,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,40.79343154,0.3
19991,2022,September,5,Marthas,Outside,ADC,3,,10,3,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,55.920388,0.05
19992,2022,September,5,Marthas,Outside,ADC,3,,20,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,613.2535904,0.066666667
19993,2022,September,5,Marthas,Outside,ADC,3,,5,7,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,13.03285056,0.116666667
19994,2022,September,5,Marthas,Outside,ADC,3,,10,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,33.05337854,0.033333333
19995,2022,September,5,Marthas,Outside,ADC,3,,30,1,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,526.1599821,0.016666667
19996,2022,September,5,Marthas,Outside,ADC,3,,5,3,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,8.610660986,0.05
19997,2022,September,5,Marthas,Outside,ADC,3,,10,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,21.87424758,0.016666667
19998,2022,September,5,Marthas,Outside,ADC,3,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20000,2022,September,5,Marthas,Outside,ADC,3,,40,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,1164.8,0.016666667
20001,2022,September,5,Marthas,Outside,ADC,3,,30,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,389.9332923,0.016666667
20002,2022,September,5,Marthas,Outside,ADC,3,,40,1,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,870.100447,0.016666667
20003,2022,September,5,Marthas,Outside,ADC,3,,5,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,3.73685738,0.016666667
20004,2022,September,5,Marthas,Outside,ADC,3,,30,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,2951.975189,0.066666667
20005,2022,September,5,Marthas,Outside,ADC,3,,5,4,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,6.263625809,0.066666667
20006,2022,September,5,Marthas,Outside,ADC,3,,10,5,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,69.01921323,0.083333333
20007,2022,September,5,Marthas,Outside,ADC,3,,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667
20956,2022,September,5,Marthas,Outside,VEM,1,,30,20,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,8252.518068,0.333333333
20943,2022,September,5,Marthas,Outside,VEM,1,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
20954,2022,September,5,Marthas,Outside,VEM,1,,10,14,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,216.1648733,0.233333333
20955,2022,September,5,Marthas,Outside,VEM,1,,30,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,824.6689333,0.033333333
20944,2022,September,5,Marthas,Outside,VEM,1,,20,2,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,293.4001583,0.033333333
20945,2022,September,5,Marthas,Outside,VEM,1,,10,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,16.24013781,0.016666667
20946,2022,September,5,Marthas,Outside,VEM,1,,20,1,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,139.2459899,0.016666667
20947,2022,September,5,Marthas,Outside,VEM,1,,10,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,33.08926212,0.033333333
20948,2022,September,5,Marthas,Outside,VEM,1,,20,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,134.204684,0.016666667
20949,2022,September,5,Marthas,Outside,VEM,1,,20,1,Lutjanus_apodus,Snapper,Carnivore,0.0182,3,145.6,0.016666667
20950,2022,September,5,Marthas,Outside,VEM,1,,20,2,Ocyurus_chrysurus,Snapper,Carnivore,0.0295,2.79,251.6087265,0.033333333
20951,2022,September,5,Marthas,Outside,VEM,1,,10,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,22.38376426,0.016666667
20952,2022,September,5,Marthas,Outside,VEM,1,,20,1,Melichthys_niger,Triggerfish,Omnivore,0.0257,2.94,171.7755353,0.016666667
20953,2022,September,5,Marthas,Outside,VEM,1,,10,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,13.80384265,0.016666667
20899,2022,September,5,Marthas,Outside,VEM,2,,10,2,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,72.48461777,0.033333333
20900,2022,September,5,Marthas,Outside,VEM,2,,20,5,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,629.6519334,0.083333333
20901,2022,September,5,Marthas,Outside,VEM,2,,30,2,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,846.5905125,0.033333333
20902,2022,September,5,Marthas,Outside,VEM,2,,40,2,Haemulon_carbonarium,Grunt,Carnivore,0.01622,2.99,2000.968351,0.033333333
20916,2022,September,5,Marthas,Outside,VEM,2,,20,1,Haemulon_parra,Grunt,Carnivore,0.0174,3.04,156.9207717,0.016666667
20914,2022,September,5,Marthas,Outside,VEM,2,,10,2,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,30.88069618,0.033333333
20915,2022,September,5,Marthas,Outside,VEM,2,,20,7,Caranx_ruber,Jacks,Carnivore,0.0158,2.99,858.6868537,0.116666667
20903,2022,September,5,Marthas,Outside,VEM,2,,20,1,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,153.3133976,0.016666667
20904,2022,September,5,Marthas,Outside,VEM,2,,5,2,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,3.880407031,0.033333333
20905,2022,September,5,Marthas,Outside,VEM,2,,10,4,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,63.3910821,0.066666667
20906,2022,September,5,Marthas,Outside,VEM,2,,20,2,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,258.8922539,0.033333333
20907,2022,September,5,Marthas,Outside,VEM,2,,20,3,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,417.7379696,0.05
20908,2022,September,5,Marthas,Outside,VEM,2,,20,4,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,666.8236616,0.066666667
20909,2022,September,5,Marthas,Outside,VEM,2,,10,43,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,711.4191355,0.716666667
20910,2022,September,5,Marthas,Outside,VEM,2,,5,2,Scarus_/_Sparisoma,Parrotfish,Herbivore,0.0121,3.028,3.164437621,0.033333333
20917,2022,September,5,Marthas,Outside,VEM,2,,20,1,Lutjanus_mahogoni,Snapper,Carnivore,0.0617,2.65,172.9874722,0.016666667
20911,2022,September,5,Marthas,Outside,VEM,2,,20,4,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,892.5724724,0.066666667
20912,2022,September,5,Marthas,Outside,VEM,2,,30,1,Acanthurus_coeruleus,Surgeonfish,Herbivore,0.0324,2.95,737.9937972,0.016666667
20913,2022,September,5,Marthas,Outside,VEM,2,,20,1,Halichoeres_garnoti,Wrasse,Omnivore,0.01,3.14,121.6841986,0.016666667
20918,2022,September,5,Marthas,Outside,VEM,3,,5,1,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,3.971276915,0.016666667
20919,2022,September,5,Marthas,Outside,VEM,3,,10,3,Chaetodon_capistratus,Butterflyfish,Corallivore,0.0234,3.19,108.7269266,0.05
20941,2022,September,5,Marthas,Outside,VEM,3,,30,6,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,2475.755421,0.1
20942,2022,September,5,Marthas,Outside,VEM,3,,40,1,Kyphosus_spp.,Chub,Carnivore,0.0138,3.03,986.5539963,0.016666667
20932,2022,September,5,Marthas,Outside,VEM,3,,10,3,Cephalopholis_cruentata,Grouper,Carnivore,0.011,3.11,42.51223521,0.05
20920,2022,September,5,Marthas,Outside,VEM,3,,20,1,Haemulon_flavolineatum,Grunt,Carnivore,0.0186,2.99,144.4084582,0.016666667
20921,2022,September,5,Marthas,Outside,VEM,3,,10,4,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,74.56051734,0.066666667
20922,2022,September,5,Marthas,Outside,VEM,3,,20,2,Scarus_taeniopterus,Parrotfish,Herbivore,0.017,3.04,306.6267952,0.033333333
20923,2022,September,5,Marthas,Outside,VEM,3,,20,1,Scarus_vetula,Parrotfish,Herbivore,0.01479,3.03,129.446127,0.016666667
20924,2022,September,5,Marthas,Outside,VEM,3,,20,4,Sparisoma_aurofrenatum,Parrotfish,Herbivore,0.0117,3.15,586.8003165,0.066666667
20925,2022,September,5,Marthas,Outside,VEM,3,,20,3,Sparisoma_chrysopterum,Parrotfish,Herbivore,0.0129,3.1,417.7379696,0.05
20926,2022,September,5,Marthas,Outside,VEM,3,,5,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,2.870220329,0.016666667
20927,2022,September,5,Marthas,Outside,VEM,3,,10,2,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,43.74849516,0.033333333
20928,2022,September,5,Marthas,Outside,VEM,3,,20,1,Sparisoma_viride,Parrotfish,Herbivore,0.0257,2.93,166.7059154,0.016666667
20929,2022,September,5,Marthas,Outside,VEM,3,,5,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,4.079214059,0.033333333
20930,2022,September,5,Marthas,Outside,VEM,3,,10,1,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,16.54463106,0.016666667
20931,2022,September,5,Marthas,Outside,VEM,3,,20,2,Scarus_iseri,Parrotfish,Herbivore,0.0158,3.02,268.409368,0.033333333
